waterfront,view,condition,borrar,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
0,0,2,15420,11572,3,75,2840,11344,0,5,3180,0,2430,0,4264,8291,9110,873,2949,290456.2276689499
0,0,2,2402,13527,3,196,5678,3290,49,5,3361,858,2151,0,2654,22257,826,3672,4894,535000.0
0,0,2,18067,15701,3,75,937,10139,0,3,1287,0,1976,0,279,21332,19919,1074,10078,292414.19865114527
0,0,4,11482,9884,4,264,5864,17928,16,5,4716,0,2430,0,3535,26474,7151,4404,9747,410034.050636232
0,0,2,16525,15399,3,419,9977,17810,0,6,5090,3449,3092,0,99,12432,10000,9194,15557,496361.9918252665
0,0,2,25306,152,3,75,4553,7970,0,5,1641,1839,3041,0,3047,24284,5595,3114,9730,354923.7167585564
0,0,2,27242,16774,0,26,18010,24871,0,0,3529,6981,6762,893,193,0,22016,15161,24704,78000.0
0,0,4,13585,10628,3,264,10217,5442,16,5,5817,3166,206,0,2654,15648,8385,6906,4432,633437.9625521422
0,0,2,18942,2033,3,464,9605,16558,49,5,9842,0,1173,636,3652,25803,4674,3155,12280,390791.8058554126
0,0,2,3955,7708,3,75,4776,14259,49,4,4934,0,1933,0,4175,6086,6660,3330,15712,149160.0979022768
0,0,2,7573,8676,4,419,15129,8054,49,6,14423,0,6322,0,4230,4505,7734,12877,9317,454224.60124404647
0,0,3,22914,3233,4,309,6694,17223,0,6,4060,1126,4773,0,2214,21186,16666,7299,19905,500000.0
0,0,2,15434,2953,4,419,14020,17036,49,5,13585,0,5810,0,420,25573,21254,10322,17658,434531.7296384752
0,0,3,16917,8226,3,75,1193,14134,0,4,1548,0,2550,0,510,234,18957,2320,17129,158620.11267453522
0,0,2,10518,13575,3,75,5371,21371,0,4,1593,2724,1828,0,3712,9447,5063,2406,9989,144221.2101985208
0,0,2,6088,4482,2,75,2615,21841,0,5,2948,0,2539,0,4186,5682,6780,1436,17265,209480.45191708437
0,0,3,7079,12593,5,206,6734,22571,49,5,6470,0,964,0,2006,8560,13032,3837,21339,385000.0
0,0,2,7342,6170,2,264,1470,1282,49,4,1977,0,5349,0,1348,4869,15800,2159,1007,149785.64960151972
0,0,2,8864,14315,3,75,944,4468,0,5,1130,0,2716,0,3580,25083,7452,1234,6701,330000.0
0,0,2,22592,10208,4,619,16273,14525,49,8,15345,0,6067,0,2312,13255,20741,14426,14414,746624.2969985851
0,0,4,12124,539,4,419,6587,23766,0,5,6108,0,3333,0,1209,3480,13343,5558,23884,377528.59834710986
0,0,2,7567,10317,4,419,8470,11106,0,5,3407,3681,4116,0,1861,23859,9521,6044,10215,456303.9410375055
0,0,3,420,14800,4,419,3873,5082,16,5,4201,0,2043,0,3462,14987,544,4299,4701,513802.006757039
0,3,4,2924,5662,4,419,15910,9872,49,7,12355,5020,860,0,4281,18928,129,7663,8068,1583092.7038166102
0,0,2,1581,12229,4,419,16190,8367,49,7,15098,0,6254,0,1928,17406,18395,14018,9730,837437.8199150347
0,0,2,4424,15225,4,464,17463,24210,49,6,13902,6284,5700,0,836,6808,21147,9648,24611,721845.1084133516
0,0,3,24261,13543,3,264,11756,22346,0,6,4396,4854,3562,0,1285,3058,12090,7542,21197,434337.2149640704
0,0,4,7412,5171,3,75,1196,16191,0,5,1479,0,3333,0,1348,4633,14031,417,15681,254933.83936860965
0,0,2,696,5328,3,419,4569,552,86,6,4752,0,6324,0,2430,22114,3442,3155,542,395000.0
0,0,2,8231,13476,3,75,1947,16338,0,4,2419,0,3819,0,715,13934,12359,2588,18277,380462.31428136537
0,2,4,19563,2953,3,619,17305,19548,49,8,15435,2428,344,0,3010,21409,5627,14604,20163,4942436.256983144
0,2,3,2350,4793,1,63,3146,10253,0,5,364,2189,1247,0,3652,12142,6081,8638,5143,516344.2145176904
0,0,2,4648,12665,3,309,7414,14823,0,4,2501,3020,3041,0,1650,23770,9757,3330,14301,334959.73411746375
0,0,2,21877,4462,3,419,15998,14609,49,5,14958,0,5865,0,1941,7542,21851,12758,13282,569340.081199939
0,0,2,24840,4753,3,75,6925,9466,49,5,6504,0,3412,0,1928,23958,6036,4248,8479,389556.6684344819
0,0,2,18161,6980,3,360,5396,16799,0,5,5636,0,3161,0,1573,24502,11598,4349,15229,394984.4058088438
0,0,2,25028,0,3,419,10217,4667,49,6,10322,0,5859,0,2006,7490,10905,8079,4093,420000.0
0,0,2,7855,8210,4,419,6448,11507,49,6,6164,0,4842,0,1716,14081,11158,6927,12681,640017.7815872149
1,4,3,21965,880,3,264,10447,20632,16,4,10147,0,1025,0,1091,17275,14651,12946,23394,1779735.699064084
0,0,2,19250,4930,3,464,4315,1097,86,6,4453,0,6324,0,3089,18231,1642,4181,1270,433714.5310735823
0,0,2,5604,11483,6,895,17606,19837,49,6,16027,0,6067,0,57,18881,14330,13745,15400,1301608.149355666
0,2,3,12513,13463,5,264,11624,19895,0,5,3589,5743,3161,0,2069,9819,18041,8893,19184,457480.6857534665
0,0,2,24317,3291,3,264,4864,17907,49,5,4716,0,3423,0,1573,23848,10183,4006,12255,350000.0
0,0,2,10462,10012,3,75,1556,10625,0,3,2084,0,786,0,715,14584,21642,937,9645,235000.0
0,0,3,2287,4100,5,619,17698,22756,49,8,15178,6105,3497,0,2207,24672,13467,13446,22736,792849.0508859778
0,0,2,24107,1843,3,619,16910,21698,49,8,15655,0,4480,246,2879,3616,8977,9527,21563,694717.6873033186
0,0,2,1577,14810,3,419,7465,3337,49,5,6874,0,5859,0,715,4389,13390,5333,3171,240000.0
0,0,3,6611,8711,3,360,3791,21574,0,5,4002,0,4427,0,193,627,20835,3600,21450,245513.8900618485
0,0,3,26561,2880,4,419,13776,20321,49,7,13510,0,4427,0,99,15611,18131,11936,20218,849705.1576532143
0,0,2,16843,13476,3,75,2660,14034,0,5,3090,0,3813,0,836,1328,1894,1561,16585,234108.51677597396
0,0,3,20818,7203,4,419,12387,17782,49,7,12725,0,4515,0,193,13672,16847,13190,17847,779997.0897571702
0,0,3,1126,5873,3,360,8651,21653,49,7,7980,0,5009,0,1496,6699,13448,11549,21936,450000.0
0,0,2,18637,13486,4,75,2041,4998,0,5,2442,0,1538,0,2941,22640,6841,4343,7802,297197.33331306494
0,0,2,2053,3461,3,75,1454,18795,16,4,2084,0,1732,0,3891,7809,7270,4311,20530,267071.28066608205
0,0,3,7462,14294,3,360,10776,24623,49,6,11024,0,5119,0,2006,16776,19951,13084,24545,619685.0140200948
0,0,2,18215,4461,2,309,4663,4960,0,5,2686,818,3880,0,4281,18615,1171,3455,3749,679611.1767688432
0,0,2,21533,7291,4,264,3705,16792,16,5,4002,0,3107,0,4175,6408,7107,2102,15102,283487.5718526598
0,0,3,25964,1160,2,75,32,4224,0,3,46,0,2151,0,3010,11884,335,8638,7432,375000.0
0,0,2,17284,15856,4,464,12890,14372,49,6,7815,3264,5467,0,969,25486,10549,10780,13780,510000.0
0,0,2,8688,12510,3,75,8082,10139,0,5,4170,2386,2765,0,3891,26423,1878,7093,11244,380052.79167442775
0,1,3,10561,1386,4,206,9758,5098,0,5,3200,5224,2832,0,3010,20586,736,4728,3918,678970.2395410733
0,0,3,4592,6067,3,309,11616,10087,0,6,4004,5777,2765,0,3652,23944,3384,5319,10857,452684.2601924747
0,0,2,16872,10036,3,75,3815,14770,0,5,4105,0,3497,0,4264,4627,5640,1551,8699,230563.4427755515
0,0,2,25598,15809,5,419,15488,22971,49,6,12955,1751,5810,0,908,348,18287,11041,22679,419583.6622896498
0,3,2,14680,15126,4,848,11845,7697,49,6,8142,2019,4596,0,3010,5131,1938,5289,8383,398148.6029990575
0,2,2,23098,14724,3,264,10541,11141,0,6,5817,3411,3041,0,2602,16242,10556,4343,11396,771183.781676282
0,0,3,808,6237,4,419,12564,24356,0,5,3131,6528,4364,0,1861,9473,20690,11178,24437,435928.1690872793
0,0,3,878,16252,3,309,12724,15459,0,5,3180,6597,1420,0,4009,11198,2625,4404,10493,434139.9721173251
0,0,2,10174,6374,4,206,9460,11465,0,5,4994,2588,2151,0,3588,23105,3332,4770,8724,458893.1157120742
0,0,2,11019,11416,4,419,13958,23676,49,7,13524,0,4715,0,2006,24686,17905,13043,23978,620985.9409994836
1,3,4,9733,7330,4,419,17243,22900,49,7,13909,6412,764,0,1435,17649,11808,14278,22349,2532154.75504924
0,0,2,13780,98,4,694,17472,22021,49,7,14967,5759,5175,0,1861,17386,17807,14392,22107,1199143.600436171
0,0,2,14686,10335,5,619,12805,18039,0,6,7034,4317,3562,0,1573,3603,2631,7093,16442,525000.0
0,0,3,15425,3233,4,264,8651,12210,0,5,4140,2875,2609,0,4129,6273,4313,6022,14857,369032.6244396217
0,0,4,17226,4995,3,206,8101,9970,0,6,2938,4678,2314,0,4281,18896,187,3455,8365,782318.4495006278
0,0,2,9964,6464,4,419,11647,4479,49,6,11587,0,6646,0,1716,5092,14351,11391,4115,495769.3990570359
0,0,2,12590,1031,3,419,11909,23154,49,7,11982,0,4480,0,2006,26153,16463,11660,23220,589273.0917689531
0,0,2,3875,4095,4,419,10103,23578,49,6,10016,0,5183,0,2006,2319,13182,6906,19858,365000.0
0,0,3,16000,3291,3,419,9211,24492,49,5,9113,0,3105,0,715,3261,17612,7974,24298,414196.8764237444
0,0,2,3883,15400,7,619,11731,5112,49,5,11823,0,4956,0,1348,4659,12974,6970,5632,296284.7276170717
0,0,2,3977,6879,3,206,5120,4843,0,5,1032,2636,3696,803,3588,8772,766,196,3720,370987.9259438113
0,0,2,9565,4461,3,264,13302,21472,0,6,6253,5220,3628,0,2207,18004,14833,9760,22783,681576.6181598443
0,0,3,777,11157,3,309,7891,2529,49,6,7487,0,764,0,2517,18592,3783,7589,2302,905258.8227135309
0,3,2,27242,16774,10,1144,18010,24871,0,11,16171,0,0,893,0,0,22052,15161,24704,7700000.0
0,0,2,7753,2766,4,419,8930,9442,49,6,8553,0,6067,0,775,865,2131,8394,9634,290476.27633185213
0,0,2,26065,14047,3,206,4198,5351,0,5,4422,0,2897,0,3462,10134,2020,4237,5383,329542.43703636195
0,0,2,21777,286,3,360,8989,5169,0,5,2744,4979,5349,0,3588,18851,5327,2392,9815,409983.5219063713
0,0,2,11258,3919,4,360,11039,16299,49,6,11094,0,4946,0,1650,2556,16686,7495,13306,348880.7493919425
0,0,2,1760,8104,2,75,1758,8440,0,5,2152,0,1214,0,2941,22678,5063,4237,5014,387964.979805271
0,0,2,14427,8568,3,309,6116,18484,49,6,5817,0,4364,0,2430,13778,13197,9128,20891,450000.0
0,0,2,4958,16639,3,264,6800,10061,49,5,4289,1014,4357,0,3238,10779,5876,5674,12064,425000.0
0,0,2,15858,919,2,75,3066,1907,0,5,1130,1353,969,0,3164,18174,2518,3000,2896,576699.8336888397
0,0,2,26735,13310,4,419,9630,12812,0,6,5934,3020,4480,0,1285,4246,7535,6562,12323,310278.9183754327
0,0,2,5348,10289,4,419,9906,6812,49,7,9685,0,6632,0,1797,2468,13649,11768,3923,381221.870860872
0,0,2,12286,419,3,75,2896,1628,0,5,3298,0,315,0,2430,21089,2986,2329,2949,525000.0
0,0,4,11118,5056,4,264,7882,7680,0,6,3894,3454,2043,0,4281,17739,162,4541,8237,677948.3960941476
0,0,3,11917,8398,3,75,1816,13337,16,4,2084,0,1380,0,473,22964,21915,2698,19082,230000.0
0,0,2,16735,13560,4,419,9810,16762,49,6,9782,0,5859,0,2941,1926,11709,9106,14840,370000.0
0,0,2,1967,4999,3,419,6295,24409,0,5,2257,2600,5009,0,1861,11144,20680,11692,24393,449974.7167568617
0,0,2,11459,2582,3,75,2965,12981,0,5,3180,0,2765,0,3588,25125,3919,4343,15626,275948.90637553233
0,0,2,22523,3591,3,419,10676,23028,49,6,10448,0,5175,0,1348,17151,20708,4090,20200,570818.8382443452
0,0,2,3694,3948,3,619,9327,1673,49,7,7102,1315,6254,0,2941,17746,618,4647,8627,719983.9203601116
0,0,2,21788,10010,3,419,9810,9224,49,6,9705,0,5009,0,715,14102,19771,6906,8604,615502.780325239
0,0,3,2397,12563,3,75,8131,15163,0,5,4895,1998,2043,0,3999,8953,6014,4647,14020,515000.0
0,0,2,13342,10072,4,264,7722,15245,0,5,7537,0,3755,0,1285,24911,10984,9225,11925,375000.0
0,0,2,17580,4113,3,419,9385,2726,49,6,9319,0,6324,0,1573,2918,14129,7606,5072,304518.95186991
0,0,2,2697,3233,4,419,9521,14916,0,5,3298,4748,5551,0,3891,27370,3739,6260,17062,405000.0
0,0,2,20575,9264,3,75,3883,18211,16,5,4097,0,1538,0,3774,25777,7768,2126,18156,289733.0146698442
0,0,2,7616,5762,3,360,1118,471,49,5,1693,0,6254,0,3286,17168,6170,1362,1985,311454.16259463533
0,0,4,10447,3444,3,309,3604,10723,0,4,575,1595,2262,0,2607,24817,7175,5913,9224,424991.3327178803
0,0,3,17695,2156,3,75,2542,11960,0,5,2874,0,2949,0,297,9640,14432,3051,18471,245842.55401312423
0,0,2,7465,11056,2,419,12908,13197,49,6,9842,1935,5292,0,1716,4580,11600,8043,10380,450000.0
0,0,2,11836,5974,3,206,3819,10139,0,5,2169,560,3196,0,1348,10896,14216,5054,12336,369063.8535477644
0,0,2,26815,8697,3,419,6190,587,49,6,6251,0,6000,0,1348,14376,16440,4591,889,434585.11874249094
0,0,1,17196,12142,3,75,2250,16473,0,4,2694,0,2430,0,4245,3553,4645,1567,15802,225814.4773427068
0,0,3,24679,7653,4,419,9112,16241,49,6,9032,0,4528,0,1573,16357,17158,5898,16010,559985.9323776093
0,0,2,26892,13620,3,619,6680,1269,49,5,4105,1242,5928,0,3535,19067,7603,4469,434,578039.965438172
0,0,2,14225,13862,2,75,2633,3618,49,5,2938,0,17,373,3010,16804,2456,3774,3728,553265.2026206887
0,3,3,27242,16774,10,1144,18010,24871,200,11,16171,6981,6762,893,715,0,22052,15161,0,7700000.0
0,0,3,16805,15948,3,419,9271,15236,49,6,9108,0,4745,0,715,13469,18941,6320,13898,629302.6683723393
0,0,4,8453,11272,3,419,8732,6870,0,6,2084,4793,2710,0,715,15379,15722,2870,8120,588174.6644052236
0,0,2,2955,2302,5,793,14524,13478,49,6,14133,0,5594,0,3140,22105,1824,10237,12871,759588.863940378
0,0,2,16920,0,2,360,6587,1558,49,7,4716,209,5642,0,3010,19811,5275,4939,1570,410199.4048274497
0,0,3,26383,12754,3,360,11732,4045,0,5,5316,4735,206,0,2785,22527,3710,4116,3133,692647.3485320475
0,0,2,17151,15284,3,419,11653,18015,49,7,11763,0,4773,0,2558,5520,14158,12392,22099,514857.53097641305
0,0,2,14481,1157,4,506,15203,22754,49,6,14429,0,5706,0,2312,24142,15265,12786,22747,847848.0552652727
0,0,2,4646,620,4,419,14192,20813,49,8,13875,0,5859,0,2069,20131,17223,12201,14341,847527.7548998641
0,0,2,10376,3461,2,264,2990,678,86,6,3416,0,6467,0,3010,17179,2155,3645,539,580000.0
0,0,2,3289,8828,4,419,9160,14672,49,6,8965,0,5883,0,1496,3054,10801,9156,15720,339108.6114653606
0,0,3,20935,11270,4,419,8881,7612,0,5,8841,0,3628,0,2109,19482,12501,6196,8380,759283.5929253529
0,0,3,3549,3233,3,206,6640,15660,0,5,3016,2298,3260,0,1209,20544,11663,7435,12449,525000.0
0,0,2,8874,1921,3,309,7939,15369,49,6,8122,0,6199,0,2654,19318,8355,2391,545,722218.5892595545
0,0,2,2405,7846,2,75,2410,6667,0,5,2787,0,2369,0,3588,10335,2077,3713,8084,390039.00893737614
0,0,2,9292,3242,4,419,14700,23247,49,6,13697,0,4715,0,2069,25015,18927,11597,23172,636787.2752314378
0,0,3,7419,9343,3,206,5913,10603,0,5,3629,1200,4364,0,1797,7492,11781,3051,9960,319918.60973759997
0,0,2,15135,5054,4,464,14885,7612,49,8,14363,0,6199,0,715,13524,17046,13295,7163,906864.2045478044
0,0,2,15970,9287,4,506,17720,12458,49,8,15350,6129,6324,0,2006,14800,19238,12644,7593,968018.52048545
0,3,2,4271,8221,3,75,4374,11681,0,6,4453,0,784,0,3398,22268,4518,7592,9734,539368.6181468347
0,0,3,1446,1960,3,264,3631,7455,49,4,4002,0,3880,0,1184,2633,11452,1598,7432,241780.29907353444
0,0,2,23814,13712,3,309,7173,18514,0,5,5792,1,4946,0,2017,1145,17083,3229,20331,283809.8109229286
0,0,2,23793,11795,3,419,8531,4575,49,6,8233,0,5928,0,2069,16273,19795,6377,3093,462430.6873590727
0,0,2,16984,5258,3,206,9630,3883,16,5,5122,3449,1989,0,2713,19680,8319,5411,4232,664254.2526840541
0,0,2,8675,14672,3,419,8358,5197,49,6,7982,0,4895,0,3535,22838,7034,4647,6895,499527.1093835425
0,0,2,17155,7027,3,619,14315,24323,0,7,13321,0,6000,0,99,14374,12593,6689,20144,2230822.4213864347
0,0,3,14247,3004,2,360,5871,3155,49,5,3650,1817,3161,0,4281,20424,436,3779,4768,600285.6844219252
0,0,2,14144,4461,4,419,12280,4073,49,6,12176,0,5913,0,1348,17400,16399,10324,4793,831455.0507499748
0,0,2,13055,13573,3,419,13459,7612,49,5,13138,0,5090,0,2109,6729,13873,7726,7597,400000.0
0,0,2,12039,9694,4,569,12912,5851,49,7,12551,0,5810,0,836,11757,20455,8993,5072,652278.5151645457
0,0,2,13426,10763,3,75,768,15972,0,4,971,0,3562,0,908,4764,7677,1180,13612,80531.06619121716
0,0,3,13815,8328,4,360,14046,18423,49,5,8450,4238,2970,0,112,17488,11821,4715,18787,763944.763749115
0,0,2,15002,10072,3,75,4489,10287,0,5,4687,0,3107,0,3238,24756,5202,4404,5383,348652.5744161867
0,0,2,19596,11151,3,309,11293,14508,0,8,11508,0,5884,0,2006,21796,18415,10503,16778,761031.479667539
0,0,3,23972,2815,3,419,6636,20149,0,5,3706,2530,4946,0,1573,4921,14103,8068,20734,295000.0
0,0,3,26805,6786,4,75,2998,6473,16,4,2686,0,426,0,1716,7006,14922,1592,8841,300000.0
0,0,2,14221,5330,4,309,9666,3758,49,5,9782,0,4946,0,1285,26373,10684,6157,4839,425842.8516135565
0,0,2,26170,2815,3,264,5678,5599,0,5,5068,0,6000,0,1928,7956,21751,6260,7269,385000.0
0,0,2,2727,13512,5,419,14935,16263,0,6,7839,5990,3412,0,389,23461,10684,11741,18498,588674.3589026976
0,0,3,13796,10389,3,419,14817,21050,49,8,14438,0,4715,0,1861,10643,14892,12620,21690,683666.1550903901
0,0,3,1187,11092,3,264,7084,13135,0,6,3894,2849,2609,0,4009,8251,718,6248,9730,634895.8726069003
0,0,3,9398,2069,3,75,2041,22340,0,5,2379,0,2897,0,4175,5755,5742,3837,21598,178385.22782835862
0,0,4,15173,3399,3,264,6384,13716,0,5,6291,0,2151,0,3774,25228,4145,1429,12680,488613.48902903014
0,0,2,16662,7211,5,901,17691,15142,49,8,14672,6733,5594,0,969,11365,19723,15005,18185,958203.92906179
0,0,2,22735,2356,3,785,13899,6927,49,8,9344,3566,8,397,3089,17307,3948,5207,3589,922787.1193646012
0,0,3,14702,10966,3,419,16020,23741,49,6,12968,3166,4895,0,1573,6414,16136,11534,23732,648532.2794198972
0,0,3,15652,5703,3,75,3873,18351,0,4,1240,1580,2281,0,3712,24865,1885,7562,20669,419658.5888755105
0,0,3,7726,10504,2,75,911,18917,0,5,1130,0,2897,0,3712,24550,3568,3155,14533,274685.865548116
0,0,2,12454,5964,3,419,13028,22077,49,8,12935,0,4842,0,2866,26102,17030,13604,23176,809129.8273294852
0,0,2,7432,15284,4,870,15852,15920,49,8,14992,0,6000,0,2069,10693,21078,14865,17954,821895.0403080425
0,0,2,18111,16655,3,419,11451,15743,49,6,11460,0,5073,0,2109,12431,19872,12579,18330,590178.3395946241
0,0,2,16440,15779,4,419,14266,18919,49,8,13942,0,5009,0,1091,19817,15683,8043,19459,732454.553106451
0,0,3,17228,3862,3,75,812,22376,0,5,1037,0,4070,0,2430,7979,17709,5491,21115,372941.86297812354
0,0,3,23168,5330,4,309,6069,16364,0,5,5956,0,3333,0,1348,25156,12651,5437,17058,392675.3536536102
0,0,4,5791,9751,4,464,12345,10907,16,6,10071,2530,2151,0,3535,27339,1628,8638,14115,570000.0
0,0,2,12485,2019,4,419,11317,18088,0,6,5304,4253,5349,0,2430,25794,17683,9111,17670,503427.87360229826
0,0,2,578,3629,3,206,344,4511,0,3,395,0,1274,0,3238,11108,2478,1436,8129,217581.08637413217
0,0,1,20230,9453,3,264,10000,18033,0,4,4635,3640,3107,0,2312,10035,10231,10503,18314,720974.2648138753
0,0,2,25432,2610,4,1047,17373,10936,49,8,15871,0,6254,0,2069,15445,19659,14603,9543,1219695.4224141606
0,0,2,3309,13406,6,419,14169,12312,49,5,10379,2605,2102,0,3462,11713,5341,7943,10118,856864.7843093098
0,3,2,12635,1817,4,464,11002,21335,0,6,5240,4779,3880,0,715,9540,16516,12933,21297,749987.3459031639
0,0,3,6807,9474,3,75,7520,23468,0,5,4245,2481,3628,0,2006,2293,14844,4939,23617,265000.0
0,0,2,24610,2933,3,419,7677,4881,49,6,7402,0,6199,0,2069,10306,21240,7093,7124,489525.2471647802
0,0,3,24541,15716,3,75,1556,16481,0,4,1693,0,3041,0,3501,6283,1541,3330,22530,289985.1401799253
0,3,3,0,16774,10,1144,18010,24871,0,11,16171,6981,0,893,0,0,22052,15161,55,7700000.0
0,0,2,24613,7737,4,419,11471,7538,49,7,11311,0,5818,0,1928,17254,18914,11430,7114,680618.11124959
0,0,2,11762,14294,3,419,4788,9307,49,6,4836,0,5119,0,1209,3653,18749,4820,7753,263689.88672925596
0,0,2,20696,10936,3,75,4204,11163,0,4,1005,1643,2641,0,3718,9824,9037,1791,14170,183181.942276953
0,0,2,20564,15607,4,419,9695,17464,49,6,9415,0,5349,0,2006,15882,18779,9712,18921,715771.7540908331
0,0,2,14346,12868,3,75,2440,5973,0,5,2780,0,4480,0,1285,850,17314,1160,6964,149388.36377563176
0,0,4,1351,11923,3,75,7181,7612,0,6,4453,602,2609,0,3535,10526,944,6377,7432,595319.9565444163
0,0,2,24960,3217,4,419,9930,4289,49,7,9617,0,191,509,2602,19102,8693,9265,4047,971324.972694436
0,0,3,6922,14112,4,75,5180,17355,0,5,5008,0,2655,0,1797,8381,8931,3455,16770,359581.51967365074
0,4,3,6161,8021,3,419,16927,13486,0,7,7815,6883,3819,0,4281,21328,289,10744,12933,1527036.4071199002
0,0,2,16883,9287,3,419,7389,13484,49,5,7200,0,4656,0,2006,10430,17405,6675,14604,454502.9826167284
0,0,2,8591,12974,3,309,4310,5425,49,5,4289,0,4759,0,2389,10240,11807,3887,6333,390676.93474077346
0,0,2,24478,15284,4,419,7229,12375,49,5,7047,0,5349,0,1086,2963,15628,5271,11619,279726.06481740955
0,0,4,17939,16019,3,75,1515,7979,0,5,1693,0,2970,0,3588,25077,6891,2320,9103,334989.406926099
0,0,4,22864,1515,4,419,10823,19781,0,6,4645,4844,3755,0,969,15792,18182,10483,20042,731463.4319307061
0,0,4,4749,8239,2,75,1362,5308,0,5,1602,0,2112,0,3535,12571,1318,3526,6898,405000.0
0,0,3,24332,9683,4,264,5068,14253,0,5,5105,0,3819,0,1573,4357,10522,3762,14987,260064.7093423933
0,0,2,22599,4596,3,464,10199,8857,49,7,6678,3020,4480,0,3164,22727,7978,7024,16725,484251.4448981422
0,0,2,24013,8718,2,75,1556,2914,0,5,1913,0,2539,0,3164,22466,5197,4181,2524,350000.0
0,0,2,13136,7245,2,75,1683,18855,0,4,2066,0,3819,0,4009,7437,6660,2181,22540,221148.15351156503
0,0,3,19939,12730,4,75,4150,13777,49,5,4396,0,3755,0,1146,555,21017,3845,14728,235000.0
0,0,3,1170,3641,3,75,3788,14310,0,5,3993,0,3562,0,1573,4265,13218,3592,13849,248683.77536339112
0,0,2,10287,13091,2,75,1451,3015,0,5,1136,0,0,0,2517,18350,7309,2193,5072,477078.6418302561
0,0,2,17672,6164,4,569,16807,12075,49,7,12326,5217,5857,0,1573,24737,13833,12179,10506,820357.6472589662
0,0,2,19192,3399,4,75,6718,13959,0,5,6650,0,2970,0,3588,25839,4659,3894,12074,446408.27319056616
0,0,3,16020,693,3,264,6240,11183,0,6,3777,1126,4476,0,1573,4500,14725,4883,13087,313604.7786612589
0,0,2,20351,6464,5,569,14356,9614,49,6,13713,0,6067,0,3089,23901,5959,3840,8565,704690.4025530992
0,0,2,18495,5884,3,75,1735,15919,0,5,1977,0,3032,0,649,1161,5876,3314,21065,205830.502372144
0,0,2,10706,3742,3,75,1976,14426,0,5,2501,0,3819,0,1928,4250,16362,2446,14103,228507.4338732646
1,4,2,26528,4999,3,309,8108,21621,0,5,8047,0,2832,0,4201,7971,3704,9984,22062,972128.6594550324
0,0,2,21472,340,3,309,3994,2612,49,5,4016,0,6067,0,969,3194,18492,2092,2329,221618.9240127618
0,0,2,26923,10010,3,75,741,11504,0,5,966,0,2765,0,3891,25705,5415,3000,12324,313457.48276279
0,0,2,11475,8469,3,206,4776,2738,0,5,936,2855,964,0,3010,22383,2744,3837,4139,400340.51182896545
0,0,2,25179,10219,4,464,14513,7063,49,7,13940,0,6369,0,715,3267,10913,13018,7406,440976.918822471
0,0,3,26379,12961,5,360,11823,10933,16,5,8847,1739,3139,0,3164,25054,5550,4006,10704,585000.0
0,0,2,21136,3343,1,75,2542,11782,0,4,2960,0,2430,0,3588,7385,3160,2306,14847,199581.89450087317
0,0,2,9009,11352,3,75,1816,8999,0,5,2176,0,3497,0,0,1078,7756,1807,9031,225000.0
0,0,2,26335,3587,3,206,6057,13093,0,5,5817,0,4480,0,2109,10120,17344,5109,16126,324153.00982572703
0,3,3,25127,51,10,1144,18010,24871,156,11,16171,6981,4427,0,2941,3244,21825,15161,80,7700000.0
0,0,2,2418,8487,4,419,10579,8813,49,6,10418,0,6000,0,969,3973,7917,7546,6615,359671.4423339774
0,0,2,8682,8707,3,419,11451,24091,49,6,11724,0,4715,0,580,811,2836,11883,13889,339697.56743707316
0,0,2,12188,239,4,360,14569,22988,49,7,14185,0,2203,182,2109,21109,12651,14711,23211,865396.6978782824
0,3,3,27242,9110,10,1144,18010,24871,200,11,16171,6981,6762,893,4078,0,22052,15161,0,7700000.0
0,0,3,21984,5703,4,419,11051,15407,49,6,11204,0,4895,0,1928,24171,15437,11671,14655,619845.4582308603
0,0,3,27152,8386,2,75,2410,7608,0,5,2570,0,213,0,3712,17167,5022,3796,5743,525000.0
0,0,2,7340,8328,4,674,17675,23033,49,9,16030,0,5859,0,1861,14457,18825,14796,22840,1393216.0955394683
0,0,2,18023,10817,4,264,5620,10139,0,5,5749,0,1025,306,3089,24200,5649,6925,8334,656336.0746263558
